,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
12670,1,Internet,RoundTrip,39,24,14,5,HNDSBW,Japan,1,0,0,7.57,0
12671,1,Internet,RoundTrip,177,77,16,7,HNDSBW,Japan,1,0,0,7.57,0
12672,1,Internet,RoundTrip,79,19,12,2,HNDSBW,Japan,1,0,0,7.57,0
12673,1,Internet,RoundTrip,11,19,11,4,HNDSGN,Laos,1,0,0,7.57,1
12674,1,Internet,RoundTrip,90,31,1,4,HNDSGN,Vietnam,0,0,0,7.57,1
12675,1,Mobile,RoundTrip,130,19,6,7,HNDSGN,Vietnam,1,1,0,7.57,0
12676,1,Internet,RoundTrip,25,71,12,4,HNDSGN,Japan,1,0,1,7.57,1
12677,1,Internet,RoundTrip,66,25,3,7,HNDSGN,Japan,0,0,0,7.57,0
12678,1,Internet,RoundTrip,3,75,0,6,HNDSGN,Japan,1,1,1,7.57,1
12679,1,Internet,RoundTrip,19,109,12,3,HNDSIN,Japan,1,0,1,7.57,0
12680,1,Internet,RoundTrip,39,23,2,5,HNDSIN,Singapore,1,0,0,7.57,0
12681,2,Internet,RoundTrip,77,20,8,4,HNDSIN,Singapore,1,0,1,7.57,0
12682,1,Mobile,RoundTrip,78,1,12,4,HNDSIN,Japan,0,0,0,7.57,0
12683,1,Internet,RoundTrip,9,1,8,6,HNDSIN,Singapore,0,0,0,7.57,1
12684,1,Internet,RoundTrip,33,1,5,1,HNDSIN,Japan,0,0,0,7.57,0
12685,1,Internet,RoundTrip,36,20,17,6,HNDSIN,France,0,0,0,7.57,0
12686,1,Internet,RoundTrip,15,23,15,4,HNDSIN,Singapore,1,0,0,7.57,0
12687,1,Internet,RoundTrip,3,21,12,6,HNDSIN,Singapore,0,0,0,7.57,0
12688,1,Internet,RoundTrip,29,1,22,3,HNDSIN,United States,0,1,0,7.57,0
12689,1,Internet,RoundTrip,1,79,18,7,HNDSIN,Japan,1,0,0,7.57,0
12690,1,Internet,RoundTrip,12,30,2,5,HNDSIN,Japan,0,0,0,7.57,1
12691,3,Internet,RoundTrip,48,18,9,4,HNDSIN,Singapore,1,0,1,7.57,0
12692,1,Internet,RoundTrip,41,27,9,4,HNDSIN,Japan,1,0,0,7.57,0
12693,1,Internet,RoundTrip,60,19,9,4,HNDSIN,Japan,1,0,0,7.57,0
12694,1,Internet,RoundTrip,0,1,3,5,HNDSIN,Japan,0,0,0,7.57,0
12695,1,Internet,RoundTrip,70,25,14,3,HNDSIN,Singapore,1,0,1,7.57,0
12696,1,Internet,RoundTrip,82,21,12,4,HNDSIN,Singapore,1,1,1,7.57,1
12697,1,Internet,RoundTrip,3,1,4,7,HNDSIN,Singapore,0,1,0,7.57,0
12698,1,Internet,RoundTrip,32,18,4,4,HNDSIN,Singapore,1,0,0,7.57,1
12699,1,Internet,RoundTrip,69,23,18,3,HNDSIN,Singapore,1,0,1,7.57,0
12700,1,Mobile,RoundTrip,23,46,13,6,HNDSIN,Singapore,1,1,0,7.57,0
12701,1,Internet,RoundTrip,106,34,12,1,HNDSIN,France,1,0,0,7.57,1
12702,1,Internet,RoundTrip,2,41,10,1,HNDSIN,Singapore,1,0,0,7.57,0
12703,1,Internet,RoundTrip,28,29,8,1,HNDSIN,Singapore,0,0,0,7.57,0
12704,1,Internet,RoundTrip,22,17,16,5,HNDSIN,Singapore,0,0,0,7.57,0
12705,1,Internet,RoundTrip,1,32,8,2,HNDSIN,Japan,1,0,0,7.57,0
12706,1,Internet,RoundTrip,54,17,1,4,HNDSIN,Singapore,0,0,1,7.57,0
12707,1,Internet,RoundTrip,20,22,16,5,HNDSIN,Japan,1,1,0,7.57,0
12708,1,Internet,RoundTrip,43,18,8,6,HNDSIN,Singapore,1,1,0,7.57,1
12709,1,Internet,RoundTrip,8,70,5,5,HNDSUB,Indonesia,1,0,0,7.57,0
12710,1,Internet,RoundTrip,10,74,2,7,HNDSUB,Japan,1,1,1,7.57,1
12711,1,Internet,RoundTrip,74,34,8,2,HNDSUB,Indonesia,1,0,0,7.57,1
12712,1,Mobile,RoundTrip,22,25,10,2,HNDSUB,Japan,1,1,0,7.57,0
12713,2,Internet,RoundTrip,13,44,13,6,HNDSUB,Japan,1,0,1,7.57,0
12714,1,Internet,RoundTrip,8,178,11,7,HNDSUB,Japan,1,0,0,7.57,0
12715,3,Internet,RoundTrip,21,24,17,4,HNDSUB,Indonesia,1,1,1,7.57,1
12716,2,Internet,RoundTrip,52,28,2,6,HNDSUB,Japan,1,1,1,7.57,0
12717,1,Internet,RoundTrip,49,39,1,5,HNDSUB,Indonesia,1,1,1,7.57,1
12718,1,Internet,CircleTrip,35,1,8,6,HNDSUB,Indonesia,0,1,1,7.57,1
12719,1,Internet,RoundTrip,86,177,0,6,HNDSUB,Japan,1,1,1,7.57,1
12720,1,Mobile,RoundTrip,7,83,13,7,HNDSUB,Japan,1,1,1,7.57,1
12721,1,Internet,RoundTrip,30,89,7,6,HNDSUB,Indonesia,1,1,1,7.57,0
12722,1,Internet,RoundTrip,70,18,7,1,HNDSUB,Japan,0,0,0,7.57,0
12723,1,Internet,RoundTrip,8,17,5,2,HNDSUB,Indonesia,1,0,0,7.57,1
12724,1,Internet,RoundTrip,65,42,7,3,HNDSUB,Japan,1,0,0,7.57,0
12725,1,Mobile,RoundTrip,7,28,10,4,HNDSUB,Indonesia,0,0,1,7.57,0
12726,1,Internet,RoundTrip,85,29,13,7,HNDSUB,Brunei,1,0,0,7.57,1
12727,2,Internet,RoundTrip,48,55,6,3,HNDSUB,Indonesia,1,1,1,7.57,0
12728,2,Mobile,RoundTrip,23,56,14,6,HNDSUB,Japan,1,0,0,7.57,0
12729,1,Internet,RoundTrip,29,37,13,4,HNDSUB,Japan,1,1,0,7.57,0
12730,1,Internet,RoundTrip,59,23,13,1,HNDSUB,Japan,1,0,1,7.57,1
12731,1,Internet,RoundTrip,8,41,1,2,HNDSUB,Indonesia,1,1,1,7.57,1
12732,2,Internet,RoundTrip,16,53,3,1,HNDSUB,Indonesia,1,0,0,7.57,0
12733,1,Internet,RoundTrip,29,19,8,3,HNDSUB,Japan,1,0,0,7.57,0
12734,2,Internet,RoundTrip,15,28,7,4,HNDSUB,Indonesia,0,0,0,7.57,0
12735,1,Mobile,RoundTrip,7,28,10,4,HNDSUB,Indonesia,1,0,1,7.57,0
12736,1,Internet,RoundTrip,59,113,0,7,HNDSYD,Japan,1,1,0,8.58,0
12737,1,Internet,CircleTrip,53,22,11,3,HNDSYD,Australia,1,0,0,8.58,0
12738,1,Internet,RoundTrip,24,24,12,1,HNDSYD,United States,0,0,0,8.58,0
12739,3,Internet,OneWay,52,1,11,3,HNDSYD,Australia,0,0,0,8.58,0
12740,1,Internet,RoundTrip,173,24,7,3,HNDSYD,Japan,0,0,0,8.58,0
12741,1,Internet,RoundTrip,13,37,12,3,HNDSYD,Australia,0,0,0,8.58,0
12742,1,Internet,RoundTrip,105,21,9,2,HNDSYD,Australia,1,1,1,8.58,0
12743,1,Internet,RoundTrip,35,20,4,2,HNDSYD,Australia,1,0,0,8.58,0
12744,1,Internet,RoundTrip,126,18,8,3,HNDSYD,Australia,1,0,0,8.58,0
12745,2,Internet,RoundTrip,126,18,7,3,HNDSYD,Australia,1,0,0,8.58,0
12746,1,Internet,RoundTrip,24,96,15,3,HNDSYD,Japan,1,0,0,8.58,0
12747,2,Internet,RoundTrip,168,21,5,1,HNDSYD,Australia,1,0,0,8.58,0
12748,1,Internet,RoundTrip,47,23,9,1,HNDSYD,Australia,1,1,0,8.58,0
12749,1,Internet,RoundTrip,52,18,5,3,HNDSYD,Australia,1,1,1,8.58,0
12750,1,Internet,RoundTrip,216,88,9,1,HNDSYD,Australia,1,0,1,8.58,0
12751,2,Internet,RoundTrip,171,21,8,2,HNDSYD,Australia,1,0,1,8.58,0
12752,2,Internet,RoundTrip,46,18,4,3,HNDSYD,Japan,1,0,0,8.58,0
12753,1,Internet,RoundTrip,166,20,7,2,HNDSYD,Australia,1,0,0,8.58,0
12754,1,Internet,RoundTrip,195,28,4,4,HNDSYD,Japan,0,0,0,8.58,0
12755,1,Internet,RoundTrip,33,35,16,3,HNDSYD,Japan,0,0,0,8.58,0
12756,4,Internet,RoundTrip,162,25,6,4,HNDSYD,Australia,1,0,0,8.58,0
12757,1,Internet,RoundTrip,112,27,10,2,HNDSYD,Australia,1,0,0,8.58,0
12758,1,Mobile,RoundTrip,45,33,10,5,HNDSYD,Japan,1,0,0,8.58,0
12759,3,Internet,RoundTrip,36,28,6,5,HNDTRZ,Japan,1,1,1,7.57,0
12760,1,Internet,RoundTrip,86,24,5,3,HNDTRZ,Japan,1,0,0,7.57,0
12761,1,Internet,RoundTrip,54,30,23,5,HNDTRZ,Japan,1,0,0,7.57,0
12762,1,Internet,RoundTrip,112,23,8,6,HNDTRZ,Japan,1,1,1,7.57,0
12763,3,Mobile,RoundTrip,37,18,4,2,HNDTRZ,Japan,1,0,0,7.57,0
12764,1,Internet,RoundTrip,6,86,15,5,HNDTRZ,Japan,1,0,1,7.57,0
12765,1,Internet,RoundTrip,11,17,4,6,HNDTRZ,Japan,1,1,1,7.57,0
12766,1,Internet,RoundTrip,119,23,14,5,HNDTRZ,Japan,1,0,0,7.57,0
12767,2,Internet,RoundTrip,91,43,13,6,HNDTRZ,Japan,1,1,1,7.57,0
12768,3,Internet,RoundTrip,97,22,17,6,HNDTRZ,Japan,0,0,0,7.57,0
12769,3,Internet,RoundTrip,12,37,5,2,HNDTRZ,Japan,1,1,1,7.57,0
12770,1,Internet,RoundTrip,60,20,13,6,HNDTRZ,Japan,0,0,1,7.57,0
12771,1,Internet,RoundTrip,29,30,10,2,HNDTRZ,Singapore,0,0,1,7.57,0
12772,1,Internet,RoundTrip,106,20,4,1,HNDTRZ,Japan,1,0,0,7.57,0
12773,1,Internet,RoundTrip,107,24,8,7,HNDTRZ,Japan,1,1,1,7.57,0
12774,1,Internet,RoundTrip,52,23,23,4,HNDTRZ,Japan,0,0,0,7.57,0
12775,2,Internet,RoundTrip,11,57,6,1,HNDTRZ,Japan,1,1,1,7.57,0
12776,1,Internet,RoundTrip,152,33,7,6,HNDTRZ,Japan,1,0,1,7.57,0
12777,2,Internet,RoundTrip,41,36,8,7,HYDMEL,Australia,1,1,1,8.83,0
12778,1,Internet,RoundTrip,104,41,7,5,HYDMEL,India,1,0,1,8.83,0
12779,1,Internet,RoundTrip,45,23,7,1,HYDMEL,Australia,1,0,1,8.83,0
12780,1,Internet,RoundTrip,11,130,10,4,HYDMEL,India,0,0,0,8.83,0
12781,1,Internet,RoundTrip,79,22,2,3,HYDMEL,Australia,1,1,1,8.83,0
12782,1,Internet,RoundTrip,46,92,11,4,HYDMEL,India,1,0,0,8.83,1
12783,1,Internet,RoundTrip,60,60,11,3,HYDMEL,Australia,1,0,1,8.83,0
12784,1,Internet,RoundTrip,2,29,13,2,HYDMEL,Australia,1,0,1,8.83,0
12785,1,Internet,RoundTrip,72,24,7,4,HYDMEL,Australia,0,0,0,8.83,0
12786,2,Internet,RoundTrip,19,27,3,6,HYDMEL,Australia,1,0,0,8.83,0
12787,1,Internet,RoundTrip,82,48,13,7,HYDMEL,Australia,1,0,0,8.83,0
12788,1,Internet,RoundTrip,57,22,10,7,HYDMEL,Australia,1,0,0,8.83,0
12789,3,Mobile,RoundTrip,71,27,9,5,HYDMEL,India,1,0,0,8.83,0
12790,1,Internet,RoundTrip,11,31,6,1,HYDMEL,Australia,1,0,1,8.83,0
12791,1,Internet,RoundTrip,4,85,6,6,HYDMEL,India,1,1,1,8.83,0
12792,2,Internet,RoundTrip,93,177,11,5,HYDMEL,Australia,1,0,0,8.83,0
12793,1,Internet,RoundTrip,67,30,21,3,HYDMEL,Australia,0,0,1,8.83,1
12794,2,Internet,RoundTrip,27,85,8,2,HYDMEL,Australia,1,1,1,8.83,0
12795,1,Internet,RoundTrip,7,20,2,7,HYDMEL,Australia,1,0,0,8.83,0
12796,2,Internet,RoundTrip,24,69,10,5,HYDMEL,India,1,1,1,8.83,0
12797,2,Internet,RoundTrip,7,137,6,5,HYDMEL,Australia,1,1,1,8.83,0
12798,3,Internet,RoundTrip,428,22,6,1,HYDMEL,India,1,0,0,8.83,0
12799,1,Internet,RoundTrip,121,23,2,3,HYDMEL,Australia,1,1,1,8.83,0
12800,1,Internet,RoundTrip,70,31,1,3,HYDMEL,Australia,1,0,1,8.83,0
12801,1,Internet,RoundTrip,54,17,10,3,HYDMEL,Australia,0,0,0,8.83,0
12802,1,Internet,RoundTrip,117,20,10,2,HYDMEL,Australia,1,0,1,8.83,0
12803,1,Internet,RoundTrip,15,17,9,5,HYDMEL,Australia,0,0,0,8.83,0
12804,1,Internet,RoundTrip,75,32,8,6,HYDMEL,Australia,1,0,1,8.83,0
12805,1,Internet,RoundTrip,0,17,8,2,HYDMEL,Australia,0,0,0,8.83,0
12806,1,Internet,RoundTrip,48,237,8,4,HYDMEL,Australia,1,1,1,8.83,0
12807,1,Internet,RoundTrip,105,87,9,1,HYDMEL,India,1,1,1,8.83,0
12808,1,Internet,RoundTrip,74,36,8,5,HYDMEL,India,0,0,0,8.83,0
12809,1,Internet,RoundTrip,9,53,3,3,HYDMEL,Australia,0,0,1,8.83,0
12810,1,Mobile,RoundTrip,0,34,2,5,HYDMEL,Australia,1,1,1,8.83,0
12811,1,Internet,RoundTrip,32,22,23,6,HYDMEL,Australia,1,0,1,8.83,1
12812,1,Internet,RoundTrip,12,34,13,4,HYDMEL,Australia,1,0,0,8.83,0
12813,3,Internet,RoundTrip,33,17,3,4,HYDMEL,Australia,1,1,1,8.83,0
12814,1,Mobile,RoundTrip,36,38,12,5,HYDMEL,India,1,0,1,8.83,0
12815,1,Mobile,RoundTrip,44,34,6,2,HYDMEL,Australia,1,0,1,8.83,0
12816,1,Internet,RoundTrip,38,17,14,1,HYDMEL,Australia,1,1,1,8.83,0
12817,1,Internet,RoundTrip,73,60,9,1,HYDMEL,India,1,0,0,8.83,0
12818,2,Internet,RoundTrip,105,30,4,4,HYDMEL,India,1,1,1,8.83,0
12819,1,Internet,RoundTrip,21,46,10,3,HYDMEL,Australia,1,1,1,8.83,0
12820,1,Internet,RoundTrip,4,21,6,5,HYDMEL,Australia,1,0,0,8.83,0
12821,1,Internet,RoundTrip,15,30,7,3,HYDMEL,Australia,1,1,0,8.83,0
12822,3,Internet,RoundTrip,17,24,12,4,HYDMEL,India,1,1,0,8.83,0
12823,1,Internet,RoundTrip,29,21,4,3,HYDMEL,Malaysia,1,0,0,8.83,0
12824,2,Internet,RoundTrip,190,27,7,2,HYDMEL,India,1,1,1,8.83,0
12825,2,Internet,RoundTrip,52,28,9,1,HYDMEL,Australia,1,1,1,8.83,0
12826,2,Internet,RoundTrip,5,30,4,7,HYDMEL,Australia,1,0,0,8.83,0
12827,2,Internet,RoundTrip,24,67,9,2,HYDMEL,Australia,1,1,1,8.83,0
12828,1,Internet,RoundTrip,24,18,22,2,HYDMEL,Australia,1,0,0,8.83,0
12829,1,Internet,RoundTrip,9,36,7,5,HYDMEL,United Arab Emirates,0,0,0,8.83,0
12830,1,Internet,RoundTrip,94,19,12,1,HYDMEL,Australia,1,0,1,8.83,0
12831,1,Internet,RoundTrip,20,24,8,4,HYDMEL,Australia,1,0,0,8.83,0
12832,2,Mobile,RoundTrip,103,26,7,5,HYDMEL,Australia,1,0,1,8.83,0
12833,1,Internet,RoundTrip,53,35,15,6,HYDMEL,Australia,1,0,0,8.83,0
12834,1,Internet,RoundTrip,22,20,2,7,HYDMEL,Australia,1,0,1,8.83,0
12835,1,Internet,RoundTrip,12,63,12,6,HYDMEL,Australia,1,0,0,8.83,0
12836,3,Internet,RoundTrip,3,23,9,1,HYDMEL,Australia,1,1,1,8.83,1
12837,1,Internet,RoundTrip,86,59,5,1,HYDMEL,Australia,1,0,0,8.83,0
12838,2,Internet,RoundTrip,83,36,14,7,HYDMEL,Australia,1,1,1,8.83,0
12839,1,Internet,RoundTrip,127,37,14,3,HYDMEL,Australia,1,0,1,8.83,0
12840,1,Internet,RoundTrip,33,23,17,5,HYDMEL,Qatar,1,0,1,8.83,0
12841,1,Internet,RoundTrip,77,61,0,3,HYDMEL,Australia,0,0,0,8.83,0
12842,1,Internet,RoundTrip,5,28,14,6,HYDMEL,Australia,1,1,1,8.83,0
12843,1,Internet,RoundTrip,20,32,11,3,HYDMEL,Australia,1,0,1,8.83,0
12844,1,Internet,RoundTrip,33,21,11,4,HYDMEL,Australia,1,0,1,8.83,0
12845,1,Internet,RoundTrip,7,24,22,5,HYDMEL,Australia,1,0,0,8.83,0
12846,1,Internet,RoundTrip,109,56,7,7,HYDMEL,Australia,0,0,0,8.83,0
12847,1,Internet,RoundTrip,54,34,6,7,HYDMEL,Australia,1,0,1,8.83,0
12848,1,Internet,RoundTrip,69,73,14,5,HYDMEL,Australia,1,0,1,8.83,0
12849,1,Internet,RoundTrip,85,30,7,7,HYDMEL,India,0,1,1,8.83,0
12850,1,Internet,RoundTrip,29,23,9,4,HYDMEL,Australia,0,0,1,8.83,0
12851,2,Internet,RoundTrip,12,174,7,2,HYDMEL,Australia,1,0,1,8.83,0
12852,4,Internet,RoundTrip,101,40,12,3,HYDMEL,Australia,1,1,1,8.83,0
12853,1,Internet,RoundTrip,60,23,12,5,HYDMEL,Australia,1,0,1,8.83,0
12854,2,Internet,RoundTrip,184,41,7,7,HYDMEL,India,1,1,1,8.83,0
12855,1,Mobile,RoundTrip,18,90,3,7,HYDMEL,India,1,1,1,8.83,0
12856,2,Internet,RoundTrip,8,113,7,4,HYDMEL,India,1,0,0,8.83,0
12857,2,Internet,RoundTrip,5,35,13,3,HYDMEL,Australia,1,0,1,8.83,0
12858,4,Internet,RoundTrip,175,62,22,5,HYDMEL,Australia,0,0,1,8.83,0
12859,1,Internet,RoundTrip,190,27,7,2,HYDMEL,India,1,1,1,8.83,0
12860,1,Mobile,RoundTrip,29,26,9,4,HYDMEL,Australia,0,0,1,8.83,0
12861,2,Internet,RoundTrip,33,106,8,6,HYDMEL,India,1,0,0,8.83,0
12862,1,Internet,RoundTrip,40,36,13,3,HYDMEL,Australia,1,1,1,8.83,0
12863,1,Internet,RoundTrip,68,21,21,6,HYDMEL,Australia,1,0,0,8.83,0
12864,1,Internet,RoundTrip,40,51,9,2,HYDMEL,India,1,0,1,8.83,0
12865,1,Internet,RoundTrip,22,64,15,1,HYDMEL,Australia,1,0,1,8.83,0
12866,2,Internet,RoundTrip,217,196,6,6,HYDMEL,India,1,1,1,8.83,0
12867,1,Internet,RoundTrip,139,56,10,5,HYDMEL,Australia,1,0,1,8.83,0
12868,1,Internet,RoundTrip,120,21,12,4,HYDMEL,Australia,1,0,1,8.83,0
12869,2,Internet,RoundTrip,19,25,7,7,HYDMEL,Australia,1,1,1,8.83,0
12870,1,Mobile,RoundTrip,53,29,13,6,HYDMEL,Australia,1,1,1,8.83,0
12871,1,Internet,RoundTrip,6,21,3,3,HYDMEL,Australia,1,0,0,8.83,0
12872,1,Internet,RoundTrip,47,51,14,1,HYDMEL,Australia,1,0,1,8.83,0
12873,2,Internet,RoundTrip,36,39,10,5,HYDMEL,Australia,0,0,0,8.83,0
12874,1,Internet,RoundTrip,163,45,2,2,HYDMEL,Australia,0,0,0,8.83,0
12875,2,Internet,RoundTrip,318,18,11,4,HYDMEL,Australia,1,1,1,8.83,0
12876,6,Internet,RoundTrip,59,90,6,4,HYDMEL,Australia,1,1,1,8.83,0
12877,1,Internet,RoundTrip,36,24,4,3,HYDMEL,Australia,1,0,1,8.83,0
12878,4,Internet,RoundTrip,23,30,5,2,HYDMEL,Australia,1,0,0,8.83,0
12879,1,Internet,RoundTrip,55,38,5,4,HYDMEL,Australia,1,1,1,8.83,0
12880,1,Internet,RoundTrip,131,44,14,3,HYDMEL,Australia,1,0,0,8.83,0
12881,1,Internet,RoundTrip,6,78,13,2,HYDMEL,Australia,1,1,1,8.83,0
12882,1,Internet,RoundTrip,81,41,9,1,HYDMEL,Australia,1,0,1,8.83,0
12883,1,Internet,RoundTrip,27,30,0,4,HYDMEL,Australia,1,0,1,8.83,0
12884,1,Internet,RoundTrip,71,39,0,3,HYDMEL,Australia,1,0,1,8.83,0
12885,2,Internet,RoundTrip,323,101,1,5,HYDMEL,India,1,0,1,8.83,0
12886,4,Internet,RoundTrip,280,35,1,1,HYDMEL,Australia,1,0,1,8.83,0
12887,1,Internet,RoundTrip,115,21,13,2,HYDMEL,Australia,1,1,1,8.83,0
12888,1,Internet,RoundTrip,7,27,9,7,HYDMEL,New Zealand,1,0,1,8.83,0
12889,2,Internet,RoundTrip,39,28,3,1,HYDMEL,Australia,1,1,1,8.83,0
12890,1,Internet,RoundTrip,114,36,23,3,HYDMEL,Australia,1,0,1,8.83,0
12891,1,Internet,RoundTrip,8,21,3,7,HYDMEL,Australia,0,0,1,8.83,0
12892,1,Internet,RoundTrip,43,44,1,3,HYDMEL,United States,1,0,0,8.83,0
12893,5,Internet,RoundTrip,12,20,11,4,HYDMEL,Australia,1,1,1,8.83,0
12894,4,Internet,RoundTrip,10,93,0,3,HYDMEL,Australia,1,0,1,8.83,0
12895,1,Internet,RoundTrip,101,36,6,2,HYDMEL,Australia,1,1,1,8.83,0
12896,1,Internet,RoundTrip,190,52,10,1,HYDMEL,India,1,1,1,8.83,0
12897,1,Internet,RoundTrip,19,26,11,1,HYDMEL,Australia,1,0,0,8.83,0
12898,3,Internet,RoundTrip,115,21,12,2,HYDMEL,Australia,0,1,1,8.83,0
12899,1,Internet,RoundTrip,67,46,10,1,HYDMEL,Australia,1,1,1,8.83,0
12900,1,Internet,RoundTrip,26,18,0,5,HYDMEL,Australia,1,0,1,8.83,0
12901,1,Internet,RoundTrip,65,19,19,4,HYDMEL,India,1,1,1,8.83,0
12902,1,Internet,RoundTrip,24,72,3,7,HYDMEL,India,1,0,0,8.83,0
12903,3,Internet,RoundTrip,14,81,7,2,HYDMEL,India,1,0,1,8.83,0
12904,1,Internet,RoundTrip,167,45,1,5,HYDMEL,Australia,0,0,1,8.83,0
12905,2,Internet,RoundTrip,68,45,7,6,HYDMEL,Australia,1,1,0,8.83,0
12906,1,Internet,RoundTrip,91,25,4,3,HYDMEL,India,0,0,0,8.83,0
12907,2,Internet,RoundTrip,5,168,9,4,HYDMEL,Australia,1,1,1,8.83,0
12908,1,Internet,RoundTrip,28,47,10,2,HYDMEL,Australia,0,0,0,8.83,0
12909,1,Internet,RoundTrip,18,20,4,4,HYDMEL,India,1,1,1,8.83,1
12910,1,Internet,RoundTrip,64,38,3,2,HYDMEL,Australia,1,0,1,8.83,0
12911,2,Internet,RoundTrip,23,85,12,3,HYDMEL,Australia,1,1,1,8.83,0
12912,1,Internet,RoundTrip,99,29,8,4,HYDMEL,Australia,1,1,0,8.83,0
12913,2,Internet,RoundTrip,42,18,9,4,HYDMEL,India,1,1,0,8.83,1
12914,1,Internet,RoundTrip,57,22,5,6,HYDMEL,Australia,0,0,1,8.83,0
12915,1,Internet,RoundTrip,41,84,23,7,HYDOOL,Australia,1,1,1,8.83,0
12916,1,Internet,RoundTrip,37,28,2,1,HYDOOL,Australia,1,1,1,8.83,0
12917,1,Mobile,RoundTrip,70,103,9,7,HYDOOL,Malaysia,0,0,0,8.83,0
12918,1,Internet,RoundTrip,38,58,2,5,HYDOOL,Australia,1,0,0,8.83,0
12919,1,Internet,RoundTrip,3,21,3,6,HYDOOL,Australia,1,0,0,8.83,0
12920,2,Internet,RoundTrip,34,24,6,6,HYDOOL,Australia,1,1,1,8.83,0
12921,5,Internet,RoundTrip,51,27,12,6,HYDOOL,Australia,1,0,0,8.83,0
12922,1,Internet,RoundTrip,24,17,9,5,HYDOOL,Australia,1,1,1,8.83,0
12923,2,Internet,RoundTrip,27,89,12,3,HYDOOL,Australia,1,0,1,8.83,1
12924,1,Internet,RoundTrip,2,32,12,2,HYDOOL,Qatar,1,0,0,8.83,0
12925,2,Internet,RoundTrip,102,79,11,4,HYDOOL,Australia,1,0,0,8.83,0
12926,2,Internet,RoundTrip,18,50,0,3,HYDOOL,Australia,1,1,1,8.83,0
12927,1,Internet,RoundTrip,28,37,8,4,HYDOOL,Australia,1,1,0,8.83,0
12928,2,Internet,RoundTrip,30,91,2,4,HYDOOL,Australia,0,0,1,8.83,0
12929,1,Internet,RoundTrip,5,32,18,4,HYDOOL,India,1,1,1,8.83,0
12930,1,Internet,RoundTrip,7,36,17,1,HYDOOL,Australia,1,0,0,8.83,0
12931,1,Internet,RoundTrip,33,21,12,4,HYDOOL,Australia,1,0,1,8.83,0
12932,2,Internet,RoundTrip,22,19,6,3,HYDOOL,Australia,0,0,1,8.83,0
12933,1,Internet,RoundTrip,9,41,4,1,HYDOOL,Australia,1,0,1,8.83,0
12934,1,Internet,RoundTrip,147,21,3,2,HYDOOL,Australia,1,1,0,8.83,0
12935,1,Internet,RoundTrip,237,19,10,3,HYDOOL,India,0,0,0,8.83,1
12936,2,Internet,RoundTrip,10,355,5,4,HYDOOL,India,1,1,1,8.83,1
12937,1,Internet,RoundTrip,12,22,3,6,HYDOOL,Australia,1,0,0,8.83,0
12938,1,Internet,RoundTrip,22,59,9,1,HYDOOL,Australia,1,1,1,8.83,0
12939,1,Internet,RoundTrip,16,23,5,3,HYDOOL,Australia,1,1,1,8.83,0
12940,2,Internet,RoundTrip,118,36,17,7,HYDOOL,India,1,0,1,8.83,0
12941,2,Internet,RoundTrip,83,46,9,1,HYDOOL,Australia,1,1,0,8.83,0
12942,1,Internet,RoundTrip,74,27,2,3,HYDOOL,Australia,1,0,0,8.83,0
12943,1,Mobile,RoundTrip,49,25,18,6,HYDOOL,Oman,1,1,1,8.83,0
12944,1,Internet,RoundTrip,38,26,2,4,HYDOOL,Australia,1,1,1,8.83,0
12945,2,Internet,RoundTrip,3,360,23,5,HYDOOL,Australia,1,1,1,8.83,0
12946,2,Internet,RoundTrip,262,20,3,2,HYDOOL,Australia,0,1,1,8.83,0
12947,1,Internet,RoundTrip,11,21,2,3,HYDOOL,Australia,1,1,1,8.83,0
12948,1,Internet,RoundTrip,7,22,10,7,HYDPER,Australia,0,0,0,5.62,0
12949,1,Internet,RoundTrip,87,19,13,7,HYDPER,Australia,1,0,1,5.62,0
12950,1,Internet,RoundTrip,7,26,13,6,HYDPER,Australia,0,0,0,5.62,0
12951,1,Internet,RoundTrip,90,35,15,4,HYDPER,Australia,1,0,0,5.62,0
12952,1,Internet,RoundTrip,84,20,12,2,HYDPER,Australia,1,0,0,5.62,0
12953,2,Internet,RoundTrip,64,17,11,3,HYDPER,Australia,1,1,0,5.62,0
12954,1,Internet,RoundTrip,16,46,5,4,HYDPER,Australia,1,0,1,5.62,0
12955,1,Internet,RoundTrip,29,23,17,1,HYDPER,India,0,0,0,5.62,0
12956,2,Internet,RoundTrip,163,20,15,2,HYDPER,Australia,1,1,1,5.62,0
12957,5,Internet,RoundTrip,175,37,1,3,HYDPER,Australia,1,0,1,5.62,0
12958,1,Internet,RoundTrip,24,59,13,2,HYDPER,Australia,1,0,1,5.62,0
12959,3,Internet,RoundTrip,170,33,5,3,HYDPER,Australia,1,0,1,5.62,0
12960,2,Internet,RoundTrip,66,22,9,3,HYDPER,Australia,1,0,1,5.62,0
12961,3,Internet,RoundTrip,58,47,7,4,HYDPER,India,1,1,1,5.62,0
12962,1,Internet,RoundTrip,45,24,6,7,HYDPER,Australia,1,0,0,5.62,0
12963,2,Mobile,RoundTrip,43,39,10,1,HYDPER,Australia,1,1,1,5.62,0
12964,2,Internet,RoundTrip,13,64,12,5,HYDPER,Australia,1,0,1,5.62,1
